student_id,semester,course_code,course_name,credits,course_category,marks,attendance_percent,grade,grade_point,status,attempt_number
STU0071,5,CSE 130,Programming Languages: Principles and Paradigms,4,systems,94,88,A+,4.0,completed,1
STU0071,5,CSE 132A,Database System Principles,4,database,78,83,B+,3.3,completed,1
STU0071,5,DSC 80,The Practice and Application of Data Science,4,data,78,73,B+,3.3,completed,1
STU0071,5,MATH 183,Statistical Methods,4,math,68,84,B-,2.7,completed,1
STU0071,6,CSE 132B,Database Systems Applications,4,database,76,99,B+,3.3,completed,1
STU0071,6,CSE 150A,Introduction to Artificial Intelligence: Probabilistic Reasoning and Decision-Making,4,ai,75,74,B+,3.3,completed,1
STU0071,6,CSE 150B,Introduction to Artificial Intelligence: Search and Reasoning,4,ai,78,81,B+,3.3,completed,1
STU0071,6,CSE 151A,Introduction to Machine Learning,4,ai,74,75,B,3.0,completed,1
STU0071,6,MATH 181A,Introduction to Mathematical Statistics I,4,math,84,86,A-,3.7,completed,1
STU0071,7,CSE 124,Networked Services,4,networks,89,72,A,4.0,current,1
STU0071,7,CSE 151B,Deep Learning,4,ai,91,89,A+,4.0,current,1
STU0071,7,CSE 152,Introduction to Computer Vision,4,ai,78,78,B+,3.3,current,1
STU0071,7,CSE 158,Recommender Systems and Web Mining,4,ai,78,77,B+,3.3,current,1
STU0071,7,MATH 188,Algebraic Combinatorics,4,math,94,96,A+,4.0,current,1
STU0072,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,76,68,B+,3.3,completed,1
STU0072,1,CSE 5A,Introduction to Programming I,4,core,73,90,B,3.0,completed,1
STU0072,1,MATH 18,Linear Algebra,4,math,94,90,A+,4.0,completed,1
STU0072,1,MATH 20A,Calculus for Science and Engineering,4,math,81,86,A-,3.7,completed,1
STU0072,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,64,74,C+,2.3,completed,1
STU0072,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,80,63,A-,3.7,completed,1
STU0072,2,CSE 20,Discrete Mathematics,4,math,80,83,A-,3.7,completed,1
STU0072,2,CSE 21,Mathematics for Algorithms and Systems,4,core,76,73,B+,3.3,completed,1
STU0072,2,MATH 20B,Calculus for Science and Engineering,4,math,77,73,B+,3.3,completed,1
STU0072,3,CSE 100,Advanced Data Structures,4,core,82,100,A-,3.7,completed,1
STU0072,3,CSE 30,Computer Organization and Systems Programming,4,core,64,86,C+,2.3,completed,1
STU0072,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,70,80,B,3.0,completed,1
STU0072,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,89,83,A,4.0,completed,1
STU0072,4,CSE 101,Design and Analysis of Algorithms,4,core,71,84,B,3.0,completed,1
STU0072,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,71,80,B,3.0,completed,1
STU0072,4,CSE 110,Software Engineering,4,core,80,82,A-,3.7,completed,1
STU0072,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,86,77,A,4.0,completed,1
STU0072,5,CSE 120,Principles of Computer Operating Systems,4,systems,69,86,B-,2.7,current,1
STU0072,5,CSE 130,Programming Languages: Principles and Paradigms,4,systems,75,82,B+,3.3,current,1
STU0072,5,CSE 132A,Database System Principles,4,database,70,99,B,3.0,current,1
STU0072,5,DSC 80,The Practice and Application of Data Science,4,data,81,85,A-,3.7,current,1
STU0072,5,MATH 183,Statistical Methods,4,math,85,76,A,4.0,current,1
STU0073,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,96,76,A+,4.0,completed,1
STU0073,1,CSE 5A,Introduction to Programming I,4,core,76,65,B+,3.3,completed,1
STU0073,1,MATH 18,Linear Algebra,4,math,83,72,A-,3.7,completed,1
STU0073,1,MATH 20A,Calculus for Science and Engineering,4,math,74,76,B,3.0,completed,1
STU0073,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,83,80,A-,3.7,completed,1
STU0073,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,67,94,B-,2.7,completed,1
STU0073,2,CSE 20,Discrete Mathematics,4,math,87,75,A,4.0,completed,1
STU0073,2,CSE 21,Mathematics for Algorithms and Systems,4,core,69,92,B-,2.7,completed,1
STU0073,2,MATH 20B,Calculus for Science and Engineering,4,math,74,99,B,3.0,completed,1
STU0073,3,CSE 100,Advanced Data Structures,4,core,81,93,A-,3.7,completed,1
STU0073,3,CSE 30,Computer Organization and Systems Programming,4,core,92,78,A+,4.0,completed,1
STU0073,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,78,83,B+,3.3,completed,1
STU0073,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,72,90,B,3.0,completed,1
STU0073,4,CSE 101,Design and Analysis of Algorithms,4,core,78,69,B+,3.3,completed,1
STU0073,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,88,83,A,4.0,completed,1
STU0073,4,CSE 110,Software Engineering,4,core,71,87,B,3.0,completed,1
STU0073,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,79,85,B+,3.3,completed,1
STU0073,5,CSE 120,Principles of Computer Operating Systems,4,systems,82,87,A-,3.7,current,1
STU0073,5,CSE 123,Computer Networks,4,networks,67,84,B-,2.7,current,1
STU0073,5,CSE 130,Programming Languages: Principles and Paradigms,4,systems,79,100,B+,3.3,current,1
STU0073,5,CSE 132A,Database System Principles,4,database,71,91,B,3.0,current,1
STU0073,5,ECE 109,Engineering Probability and Statistics,4,math,90,87,A+,4.0,current,1
STU0074,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,73,73,B,3.0,completed,1
STU0074,1,CSE 5A,Introduction to Programming I,4,core,88,95,A,4.0,completed,1
STU0074,1,MATH 18,Linear Algebra,4,math,66,83,B-,2.7,completed,1
STU0074,1,MATH 20A,Calculus for Science and Engineering,4,math,81,74,A-,3.7,completed,1
STU0074,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,75,84,B+,3.3,completed,1
STU0074,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,79,69,B+,3.3,completed,1
STU0074,2,CSE 20,Discrete Mathematics,4,math,76,81,B+,3.3,completed,1
STU0074,2,CSE 21,Mathematics for Algorithms and Systems,4,core,78,73,B+,3.3,completed,1
STU0074,2,MATH 20B,Calculus for Science and Engineering,4,math,75,78,B+,3.3,completed,1
STU0074,3,CSE 100,Advanced Data Structures,4,core,75,84,B+,3.3,current,1
STU0074,3,CSE 30,Computer Organization and Systems Programming,4,core,71,95,B,3.0,current,1
STU0074,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,77,84,B+,3.3,current,1
STU0074,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,44,82,D,1.0,current,1
STU0075,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,82,96,A-,3.7,completed,1
STU0075,1,CSE 5A,Introduction to Programming I,4,core,66,81,B-,2.7,completed,1
STU0075,1,MATH 18,Linear Algebra,4,math,86,98,A,4.0,completed,1
STU0075,1,MATH 20A,Calculus for Science and Engineering,4,math,78,89,B+,3.3,completed,1
STU0075,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,89,99,A,4.0,completed,1
STU0075,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,83,82,A-,3.7,completed,1
STU0075,2,CSE 20,Discrete Mathematics,4,math,92,100,A+,4.0,completed,1
STU0075,2,CSE 21,Mathematics for Algorithms and Systems,4,core,88,93,A,4.0,completed,1
STU0075,2,MATH 20B,Calculus for Science and Engineering,4,math,78,88,B+,3.3,completed,1
STU0075,3,CSE 100,Advanced Data Structures,4,core,72,96,B,3.0,completed,1
STU0075,3,CSE 30,Computer Organization and Systems Programming,4,core,80,86,A-,3.7,completed,1
STU0075,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,81,90,A-,3.7,completed,1
STU0075,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,88,85,A,4.0,completed,1
STU0075,4,CSE 101,Design and Analysis of Algorithms,4,core,82,100,A-,3.7,completed,1
STU0075,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,71,81,B,3.0,completed,1
STU0075,4,CSE 110,Software Engineering,4,core,77,79,B+,3.3,completed,1
STU0075,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,76,100,B+,3.3,completed,1
STU0075,5,CSE 130,Programming Languages: Principles and Paradigms,4,systems,84,78,A-,3.7,current,1
STU0075,5,CSE 132A,Database System Principles,4,database,85,80,A,4.0,current,1
STU0075,5,DSC 80,The Practice and Application of Data Science,4,data,89,100,A,4.0,current,1
STU0075,5,ECE 109,Engineering Probability and Statistics,4,math,72,69,B,3.0,current,1
STU0075,5,MATH 183,Statistical Methods,4,math,67,77,B-,2.7,current,1
STU0076,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,75,93,B+,3.3,completed,1
STU0076,1,CSE 5A,Introduction to Programming I,4,core,74,86,B,3.0,completed,1
STU0076,1,MATH 18,Linear Algebra,4,math,73,84,B,3.0,completed,1
STU0076,1,MATH 20A,Calculus for Science and Engineering,4,math,81,84,A-,3.7,completed,1
STU0076,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,79,76,B+,3.3,completed,1
STU0076,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,90,89,A+,4.0,completed,1
STU0076,2,CSE 20,Discrete Mathematics,4,math,81,79,A-,3.7,completed,1
STU0076,2,CSE 21,Mathematics for Algorithms and Systems,4,core,77,86,B+,3.3,completed,1
STU0076,2,MATH 20B,Calculus for Science and Engineering,4,math,80,77,A-,3.7,completed,1
STU0076,3,CSE 100,Advanced Data Structures,4,core,89,96,A,4.0,completed,1
STU0076,3,CSE 30,Computer Organization and Systems Programming,4,core,75,100,B+,3.3,completed,1
STU0076,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,78,90,B+,3.3,completed,1
STU0076,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,72,70,B,3.0,completed,1
STU0076,4,CSE 101,Design and Analysis of Algorithms,4,core,74,62,B,3.0,completed,1
STU0076,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,88,100,A,4.0,completed,1
STU0076,4,CSE 110,Software Engineering,4,core,77,90,B+,3.3,completed,1
STU0076,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,82,87,A-,3.7,completed,1
STU0076,5,CSE 120,Principles of Computer Operating Systems,4,systems,79,79,B+,3.3,completed,1
STU0076,5,CSE 123,Computer Networks,4,networks,75,78,B+,3.3,completed,1
STU0076,5,CSE 130,Programming Languages: Principles and Paradigms,4,systems,89,87,A,4.0,completed,1
STU0076,5,CSE 132A,Database System Principles,4,database,69,71,B-,2.7,completed,1
STU0076,5,MATH 183,Statistical Methods,4,math,75,79,B+,3.3,completed,1
STU0076,6,CSE 132B,Database Systems Applications,4,database,74,90,B,3.0,completed,1
STU0076,6,CSE 150A,Introduction to Artificial Intelligence: Probabilistic Reasoning and Decision-Making,4,ai,81,90,A-,3.7,completed,1
STU0076,6,CSE 150B,Introduction to Artificial Intelligence: Search and Reasoning,4,ai,74,68,B,3.0,completed,1
STU0076,6,CSE 151A,Introduction to Machine Learning,4,ai,82,82,A-,3.7,completed,1
STU0076,6,MATH 181A,Introduction to Mathematical Statistics I,4,math,81,92,A-,3.7,completed,1
STU0076,7,CSE 127,Introduction to Computer Security,4,security,89,82,A,4.0,current,1
STU0076,7,CSE 151B,Deep Learning,4,ai,56,77,C,2.0,current,1
STU0076,7,CSE 152,Introduction to Computer Vision,4,ai,78,87,B+,3.3,current,1
STU0076,7,CSE 158,Recommender Systems and Web Mining,4,ai,74,86,B,3.0,current,1
STU0076,7,MATH 188,Algebraic Combinatorics,4,math,71,88,B,3.0,current,1
STU0077,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,87,91,A,4.0,completed,1
STU0077,1,CSE 5A,Introduction to Programming I,4,core,78,82,B+,3.3,completed,1
STU0077,1,MATH 18,Linear Algebra,4,math,78,83,B+,3.3,completed,1
STU0077,1,MATH 20A,Calculus for Science and Engineering,4,math,78,81,B+,3.3,completed,1
STU0077,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,81,90,A-,3.7,completed,1
STU0077,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,68,74,B-,2.7,completed,1
STU0077,2,CSE 20,Discrete Mathematics,4,math,66,100,B-,2.7,completed,1
STU0077,2,CSE 21,Mathematics for Algorithms and Systems,4,core,63,91,C+,2.3,completed,1
STU0077,2,MATH 20B,Calculus for Science and Engineering,4,math,81,88,A-,3.7,completed,1
STU0077,3,CSE 100,Advanced Data Structures,4,core,98,86,A+,4.0,current,1
STU0077,3,CSE 30,Computer Organization and Systems Programming,4,core,74,85,B,3.0,current,1
STU0077,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,87,75,A,4.0,current,1
STU0077,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,73,85,B,3.0,current,1
STU0078,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,88,64,A,4.0,completed,1
STU0078,1,CSE 5A,Introduction to Programming I,4,core,79,76,B+,3.3,completed,1
STU0078,1,MATH 18,Linear Algebra,4,math,84,94,A-,3.7,completed,1
STU0078,1,MATH 20A,Calculus for Science and Engineering,4,math,83,93,A-,3.7,completed,1
STU0078,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,86,88,A,4.0,completed,1
STU0078,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,83,99,A-,3.7,completed,1
STU0078,2,CSE 20,Discrete Mathematics,4,math,74,88,B,3.0,completed,1
STU0078,2,CSE 21,Mathematics for Algorithms and Systems,4,core,79,90,B+,3.3,completed,1
STU0078,2,MATH 20B,Calculus for Science and Engineering,4,math,87,73,A,4.0,completed,1
STU0078,3,CSE 100,Advanced Data Structures,4,core,97,80,A+,4.0,completed,1
STU0078,3,CSE 30,Computer Organization and Systems Programming,4,core,93,87,A+,4.0,completed,1
STU0078,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,71,59,B,3.0,completed,1
STU0078,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,98,93,A+,4.0,completed,1
STU0078,4,CSE 101,Design and Analysis of Algorithms,4,core,82,84,A-,3.7,completed,1
STU0078,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,89,95,A,4.0,completed,1
STU0078,4,CSE 110,Software Engineering,4,core,86,92,A,4.0,completed,1
STU0078,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,86,96,A,4.0,completed,1
STU0078,5,CSE 120,Principles of Computer Operating Systems,4,systems,82,87,A-,3.7,completed,1
STU0078,5,CSE 123,Computer Networks,4,networks,98,86,A+,4.0,completed,1
STU0078,5,CSE 130,Programming Languages: Principles and Paradigms,4,systems,87,66,A,4.0,completed,1
STU0078,5,CSE 132A,Database System Principles,4,database,91,75,A+,4.0,completed,1
STU0078,5,DSC 80,The Practice and Application of Data Science,4,data,82,81,A-,3.7,completed,1
STU0078,6,CSE 105,Theory of Computability,4,systems,78,73,B+,3.3,current,1
STU0078,6,CSE 132B,Database Systems Applications,4,database,80,69,A-,3.7,current,1
STU0078,6,CSE 150B,Introduction to Artificial Intelligence: Search and Reasoning,4,ai,96,76,A+,4.0,current,1
STU0078,6,CSE 151A,Introduction to Machine Learning,4,ai,74,91,B,3.0,current,1
STU0078,6,MATH 181A,Introduction to Mathematical Statistics I,4,math,69,78,B-,2.7,current,1
STU0079,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,86,78,A,4.0,completed,1
STU0079,1,CSE 5A,Introduction to Programming I,4,core,64,82,C+,2.3,completed,1
STU0079,1,MATH 18,Linear Algebra,4,math,78,100,B+,3.3,completed,1
STU0079,1,MATH 20A,Calculus for Science and Engineering,4,math,81,82,A-,3.7,completed,1
STU0079,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,91,71,A+,4.0,completed,1
STU0079,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,74,80,B,3.0,completed,1
STU0079,2,CSE 20,Discrete Mathematics,4,math,85,77,A,4.0,completed,1
STU0079,2,CSE 21,Mathematics for Algorithms and Systems,4,core,78,70,B+,3.3,completed,1
STU0079,2,MATH 20B,Calculus for Science and Engineering,4,math,86,90,A,4.0,completed,1
STU0079,3,CSE 100,Advanced Data Structures,4,core,82,72,A-,3.7,completed,1
STU0079,3,CSE 30,Computer Organization and Systems Programming,4,core,81,74,A-,3.7,completed,1
STU0079,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,77,100,B+,3.3,completed,1
STU0079,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,81,76,A-,3.7,completed,1
STU0079,4,CSE 101,Design and Analysis of Algorithms,4,core,76,93,B+,3.3,completed,1
STU0079,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,69,75,B-,2.7,completed,1
STU0079,4,CSE 110,Software Engineering,4,core,85,89,A,4.0,completed,1
STU0079,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,70,80,B,3.0,completed,1
STU0079,5,CSE 120,Principles of Computer Operating Systems,4,systems,85,74,A,4.0,completed,1
STU0079,5,CSE 123,Computer Networks,4,networks,79,95,B+,3.3,completed,1
STU0079,5,CSE 132A,Database System Principles,4,database,73,77,B,3.0,completed,1
STU0079,5,ECE 109,Engineering Probability and Statistics,4,math,79,90,B+,3.3,completed,1
STU0079,5,MATH 183,Statistical Methods,4,math,92,87,A+,4.0,completed,1
STU0079,6,CSE 105,Theory of Computability,4,systems,90,91,A+,4.0,current,1
STU0079,6,CSE 132B,Database Systems Applications,4,database,79,77,B+,3.3,current,1
STU0079,6,CSE 150B,Introduction to Artificial Intelligence: Search and Reasoning,4,ai,82,75,A-,3.7,current,1
STU0079,6,CSE 151A,Introduction to Machine Learning,4,ai,89,85,A,4.0,current,1
STU0079,6,MATH 181A,Introduction to Mathematical Statistics I,4,math,72,80,B,3.0,current,1
STU0080,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,67,94,B-,2.7,completed,1
STU0080,1,CSE 5A,Introduction to Programming I,4,core,85,76,A,4.0,completed,1
STU0080,1,MATH 18,Linear Algebra,4,math,93,93,A+,4.0,completed,1
STU0080,1,MATH 20A,Calculus for Science and Engineering,4,math,90,87,A+,4.0,completed,1
STU0080,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,95,89,A+,4.0,completed,1
STU0080,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,76,78,B+,3.3,completed,1
STU0080,2,CSE 20,Discrete Mathematics,4,math,83,79,A-,3.7,completed,1
STU0080,2,CSE 21,Mathematics for Algorithms and Systems,4,core,82,69,A-,3.7,completed,1
STU0080,2,MATH 20B,Calculus for Science and Engineering,4,math,86,75,A,4.0,completed,1
STU0080,3,CSE 100,Advanced Data Structures,4,core,79,91,B+,3.3,completed,1
STU0080,3,CSE 30,Computer Organization and Systems Programming,4,core,92,87,A+,4.0,completed,1
STU0080,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,78,100,B+,3.3,completed,1
STU0080,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,77,77,B+,3.3,completed,1
STU0080,4,CSE 101,Design and Analysis of Algorithms,4,core,79,67,B+,3.3,completed,1
STU0080,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,89,76,A,4.0,completed,1
STU0080,4,CSE 110,Software Engineering,4,core,89,100,A,4.0,completed,1
STU0080,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,80,65,A-,3.7,completed,1
STU0080,5,CSE 120,Principles of Computer Operating Systems,4,systems,65,59,B-,2.7,completed,1
STU0080,5,CSE 130,Programming Languages: Principles and Paradigms,4,systems,82,82,A-,3.7,completed,1
STU0080,5,CSE 132A,Database System Principles,4,database,80,80,A-,3.7,completed,1
STU0080,5,DSC 80,The Practice and Application of Data Science,4,data,69,81,B-,2.7,completed,1
STU0080,5,MATH 183,Statistical Methods,4,math,75,78,B+,3.3,completed,1
STU0080,6,CSE 105,Theory of Computability,4,systems,65,88,B-,2.7,current,1
STU0080,6,CSE 132B,Database Systems Applications,4,database,64,100,C+,2.3,current,1
STU0080,6,CSE 150A,Introduction to Artificial Intelligence: Probabilistic Reasoning and Decision-Making,4,ai,74,70,B,3.0,current,1
STU0080,6,CSE 150B,Introduction to Artificial Intelligence: Search and Reasoning,4,ai,79,79,B+,3.3,current,1
